"","ResponseId.wave1","m","behavior","estimate","gender","age","income.wave1","country","education","actual","estimation.bias","estimation.bias.log","absolute.error","absolute.error.log","actual.log","estimate.log","climate_concern","concern.scaled"
"23","R_0dg1Hw00DVaqtzz",229678093154327,"shower",50,"male",41,"2'500- 4'000€
<4'300- 5'899CHF","Switzerland","degree",1186,0.0421585160202361,-1.37511468469222,0.0421585160202361,1.37511468469222,3.07408468902824,1.69897000433602,5.25,0.4875
"24","R_0dg1Hw00DVaqtzz",229678093154327,"washing",1000,"male",41,"2'500- 4'000€
<4'300- 5'899CHF","Switzerland","degree",127,7.8740157480315,0.896196279044043,7.8740157480315,0.896196279044043,2.10380372095596,3,5.25,0.4875
"25","R_0ePq1ONxoWexxIZ",229677069770883,"dishwasher",400,"male",58,"> 4'000€
>5'900 CHF","Germany","obligatory school",74,5.4054054054054,0.732828271596986,5.4054054054054,0.732828271596986,1.86923171973098,2.60205999132796,5,0.2375
"26","R_0ePq1ONxoWexxIZ",229677069770883,"dryer",300,"male",58,"> 4'000€
>5'900 CHF","Germany","obligatory school",1088,0.275735294117647,-0.559507640642499,0.275735294117647,0.559507640642499,3.03662889536216,2.47712125471966,5,0.2375
"27","R_0ePq1ONxoWexxIZ",229677069770883,"fridge_eff",300,"male",58,"> 4'000€
>5'900 CHF","Germany","obligatory school",52,5.76923076923077,0.761117911084863,5.76923076923077,0.761117911084863,1.7160033436348,2.47712125471966,5,0.2375
"28","R_0ePq1ONxoWexxIZ",229677069770883,"hairdryer",200,"male",58,"> 4'000€
>5'900 CHF","Germany","obligatory school",128,1.5625,0.193820026016113,1.5625,0.193820026016113,2.10720996964787,2.30102999566398,5,0.2375
"29","R_0ePq1ONxoWexxIZ",229677069770883,"heating",400,"male",58,"> 4'000€
>5'900 CHF","Germany","obligatory school",1141,0.35056967572305,-0.455225653090252,0.35056967572305,0.455225653090252,3.05728564441821,2.60205999132796,5,0.2375
"30","R_0ePq1ONxoWexxIZ",229677069770883,"light_eff",200,"male",58,"> 4'000€
>5'900 CHF","Germany","obligatory school",358,0.558659217877095,-0.252853030979893,0.558659217877095,0.252853030979893,2.55388302664387,2.30102999566398,5,0.2375
"31","R_0ePq1ONxoWexxIZ",229677069770883,"shower",300,"male",58,"> 4'000€
>5'900 CHF","Germany","obligatory school",1186,0.252951096121417,-0.596963434308581,0.252951096121417,0.596963434308581,3.07408468902824,2.47712125471966,5,0.2375
"32","R_0ePq1ONxoWexxIZ",229677069770883,"washing",300,"male",58,"> 4'000€
>5'900 CHF","Germany","obligatory school",127,2.36220472440945,0.373317533763706,2.36220472440945,0.373317533763706,2.10380372095596,2.47712125471966,5,0.2375
"33","R_0j0zAq6VQ3vdScp",229242295751744,"dishwasher",300,"male",46,"> 4'000€
>5'900 CHF","Germany","middle school",74,4.05405405405405,0.607889534988686,4.05405405405405,0.607889534988686,1.86923171973098,2.47712125471966,3.5,-1.2625
"34","R_0j0zAq6VQ3vdScp",229242295751744,"dryer",400,"male",46,"> 4'000€
>5'900 CHF","Germany","middle school",1088,0.367647058823529,-0.434568904034199,0.367647058823529,0.434568904034199,3.03662889536216,2.60205999132796,3.5,-1.2625
"35","R_0j0zAq6VQ3vdScp",229242295751744,"fridge_eff",100,"male",46,"> 4'000€
>5'900 CHF","Germany","middle school",52,1.92307692307692,0.283996656365201,1.92307692307692,0.283996656365201,1.7160033436348,2,3.5,-1.2625
"36","R_0j0zAq6VQ3vdScp",229242295751744,"hairdryer",600,"male",46,"> 4'000€
>5'900 CHF","Germany","middle school",128,4.6875,0.670941280735775,4.6875,0.670941280735775,2.10720996964787,2.77815125038364,3.5,-1.2625
"37","R_0j0zAq6VQ3vdScp",229242295751744,"heating",200,"male",46,"> 4'000€
>5'900 CHF","Germany","middle school",1141,0.175284837861525,-0.756255648754233,0.175284837861525,0.756255648754233,3.05728564441821,2.30102999566398,3.5,-1.2625
"38","R_0j0zAq6VQ3vdScp",229242295751744,"light_eff",50,"male",46,"> 4'000€
>5'900 CHF","Germany","middle school",358,0.139664804469274,-0.854913022307856,0.139664804469274,0.854913022307856,2.55388302664387,1.69897000433602,3.5,-1.2625
"39","R_0j0zAq6VQ3vdScp",229242295751744,"shower",900,"male",46,"> 4'000€
>5'900 CHF","Germany","middle school",1186,0.75885328836425,-0.119842179588919,0.75885328836425,0.119842179588919,3.07408468902824,2.95424250943932,3.5,-1.2625
"40","R_0j0zAq6VQ3vdScp",229242295751744,"washing",300,"male",46,"> 4'000€
>5'900 CHF","Germany","middle school",127,2.36220472440945,0.373317533763706,2.36220472440945,0.373317533763706,2.10380372095596,2.47712125471966,3.5,-1.2625
"41","R_0OfdToodUAnFM6B",229320606084260,"dishwasher",30,"male",20,"> 4'000€
>5'900 CHF","Germany","middle school",74,0.405405405405405,-0.392110465011314,0.405405405405405,0.392110465011314,1.86923171973098,1.47712125471966,5.25,0.4875
"42","R_0OfdToodUAnFM6B",229320606084260,"dryer",15,"male",20,"> 4'000€
>5'900 CHF","Germany","middle school",1088,0.0137867647058824,-1.86053763630648,0.0137867647058824,1.86053763630648,3.03662889536216,1.17609125905568,5.25,0.4875
"43","R_0OfdToodUAnFM6B",229320606084260,"fridge_eff",30,"male",20,"> 4'000€
>5'900 CHF","Germany","middle school",52,0.576923076923077,-0.238882088915137,0.576923076923077,0.238882088915137,1.7160033436348,1.47712125471966,5.25,0.4875
"44","R_0OfdToodUAnFM6B",229320606084260,"hairdryer",40,"male",20,"> 4'000€
>5'900 CHF","Germany","middle school",128,0.3125,-0.505149978319906,0.3125,0.505149978319906,2.10720996964787,1.60205999132796,5.25,0.4875
"45","R_0OfdToodUAnFM6B",229320606084260,"heating",20,"male",20,"> 4'000€
>5'900 CHF","Germany","middle school",1141,0.0175284837861525,-1.75625564875423,0.0175284837861525,1.75625564875423,3.05728564441821,1.30102999566398,5.25,0.4875
"46","R_0OfdToodUAnFM6B",229320606084260,"light_eff",15,"male",20,"> 4'000€
>5'900 CHF","Germany","middle school",358,0.0418994413407821,-1.37779176758819,0.0418994413407821,1.37779176758819,2.55388302664387,1.17609125905568,5.25,0.4875
"47","R_0OfdToodUAnFM6B",229320606084260,"shower",10,"male",20,"> 4'000€
>5'900 CHF","Germany","middle school",1186,0.00843170320404722,-2.07408468902824,0.00843170320404722,2.07408468902824,3.07408468902824,1,5.25,0.4875
"48","R_0OfdToodUAnFM6B",229320606084260,"washing",50,"male",20,"> 4'000€
>5'900 CHF","Germany","middle school",127,0.393700787401575,-0.404833716619938,0.393700787401575,0.404833716619938,2.10380372095596,1.69897000433602,5.25,0.4875
"49","R_0OolMie4oWOnlJv",229678093372428,"dishwasher",180,"male",41,"2'500- 4'000€
<4'300- 5'899CHF","Switzerland","middle school",74,2.43243243243243,0.38604078537233,2.43243243243243,0.38604078537233,1.86923171973098,2.25527250510331,2.75,-2.0125
"50","R_0OolMie4oWOnlJv",229678093372428,"dryer",250,"male",41,"2'500- 4'000€
<4'300- 5'899CHF","Switzerland","middle school",1088,0.229779411764706,-0.638688886690123,0.229779411764706,0.638688886690123,3.03662889536216,2.39794000867204,2.75,-2.0125
"51","R_0OolMie4oWOnlJv",229678093372428,"fridge_eff",150,"male",41,"2'500- 4'000€
<4'300- 5'899CHF","Switzerland","middle school",52,2.88461538461538,0.460087915420882,2.88461538461538,0.460087915420882,1.7160033436348,2.17609125905568,2.75,-2.0125
"52","R_0OolMie4oWOnlJv",229678093372428,"hairdryer",121,"male",41,"2'500- 4'000€
<4'300- 5'899CHF","Switzerland","middle school",128,0.9453125,-0.0244245993314183,0.9453125,0.0244245993314183,2.10720996964787,2.08278537031645,2.75,-2.0125
"53","R_0OolMie4oWOnlJv",229678093372428,"heating",600,"male",41,"2'500- 4'000€
<4'300- 5'899CHF","Switzerland","middle school",1141,0.525854513584575,-0.279134394034571,0.525854513584575,0.279134394034571,3.05728564441821,2.77815125038364,2.75,-2.0125
"54","R_0OolMie4oWOnlJv",229678093372428,"light_eff",365,"male",41,"2'500- 4'000€
<4'300- 5'899CHF","Switzerland","middle school",358,1.0195530726257,0.00840983781260032,1.0195530726257,0.00840983781260032,2.55388302664387,2.56229286445647,2.75,-2.0125
"55","R_0OolMie4oWOnlJv",229678093372428,"shower",250,"male",41,"2'500- 4'000€
<4'300- 5'899CHF","Switzerland","middle school",1186,0.21079258010118,-0.676144680356206,0.21079258010118,0.676144680356206,3.07408468902824,2.39794000867204,2.75,-2.0125
"56","R_0OolMie4oWOnlJv",229678093372428,"washing",156,"male",41,"2'500- 4'000€
<4'300- 5'899CHF","Switzerland","middle school",127,1.22834645669291,0.0893208773985047,1.22834645669291,0.0893208773985047,2.10380372095596,2.19312459835446,2.75,-2.0125
"57","R_0TmEasAMNDaTx73",229255657997387,"dishwasher",150,"female",28,"<1'500- 2'499€
3'100-4'299CHF","Germany","degree",74,2.02702702702703,0.306859539324705,2.02702702702703,0.306859539324705,1.86923171973098,2.17609125905568,4,-0.7625
"58","R_0TmEasAMNDaTx73",229255657997387,"dryer",400,"female",28,"<1'500- 2'499€
3'100-4'299CHF","Germany","degree",1088,0.367647058823529,-0.434568904034199,0.367647058823529,0.434568904034199,3.03662889536216,2.60205999132796,4,-0.7625
"59","R_0TmEasAMNDaTx73",229255657997387,"fridge_eff",200,"female",28,"<1'500- 2'499€
3'100-4'299CHF","Germany","degree",52,3.84615384615385,0.585026652029182,3.84615384615385,0.585026652029182,1.7160033436348,2.30102999566398,4,-0.7625
"60","R_0TmEasAMNDaTx73",229255657997387,"hairdryer",10,"female",28,"<1'500- 2'499€
3'100-4'299CHF","Germany","degree",128,0.078125,-1.10720996964787,0.078125,1.10720996964787,2.10720996964787,1,4,-0.7625
"61","R_0TmEasAMNDaTx73",229255657997387,"heating",200,"female",28,"<1'500- 2'499€
3'100-4'299CHF","Germany","degree",1141,0.175284837861525,-0.756255648754233,0.175284837861525,0.756255648754233,3.05728564441821,2.30102999566398,4,-0.7625
"62","R_0TmEasAMNDaTx73",229255657997387,"light_eff",100,"female",28,"<1'500- 2'499€
3'100-4'299CHF","Germany","degree",358,0.279329608938547,-0.553883026643874,0.279329608938547,0.553883026643874,2.55388302664387,2,4,-0.7625
"63","R_0TmEasAMNDaTx73",229255657997387,"shower",250,"female",28,"<1'500- 2'499€
3'100-4'299CHF","Germany","degree",1186,0.21079258010118,-0.676144680356206,0.21079258010118,0.676144680356206,3.07408468902824,2.39794000867204,4,-0.7625
"64","R_0TmEasAMNDaTx73",229255657997387,"washing",100,"female",28,"<1'500- 2'499€
3'100-4'299CHF","Germany","degree",127,0.78740157480315,-0.103803720955957,0.78740157480315,0.103803720955957,2.10380372095596,2,4,-0.7625
"65","R_10AtUJUGZhCk5ng",229242295744695,"dishwasher",80,"female",42,"2'500- 4'000€
<4'300- 5'899CHF","Germany","obligatory school",74,1.08108108108108,0.0338582672609674,1.08108108108108,0.0338582672609674,1.86923171973098,1.90308998699194,4,-0.7625
"66","R_10AtUJUGZhCk5ng",229242295744695,"dryer",50,"female",42,"2'500- 4'000€
<4'300- 5'899CHF","Germany","obligatory school",1088,0.0459558823529412,-1.33765889102614,0.0459558823529412,1.33765889102614,3.03662889536216,1.69897000433602,4,-0.7625
"67","R_10AtUJUGZhCk5ng",229242295744695,"fridge_eff",90,"female",42,"2'500- 4'000€
<4'300- 5'899CHF","Germany","obligatory school",52,1.73076923076923,0.238239165804526,1.73076923076923,0.238239165804526,1.7160033436348,1.95424250943932,4,-0.7625
"68","R_10AtUJUGZhCk5ng",229242295744695,"hairdryer",80,"female",42,"2'500- 4'000€
<4'300- 5'899CHF","Germany","obligatory school",128,0.625,-0.204119982655925,0.625,0.204119982655925,2.10720996964787,1.90308998699194,4,-0.7625
"69","R_10AtUJUGZhCk5ng",229242295744695,"heating",80,"female",42,"2'500- 4'000€
<4'300- 5'899CHF","Germany","obligatory school",1141,0.07011393514461,-1.15419565742627,0.07011393514461,1.15419565742627,3.05728564441821,1.90308998699194,4,-0.7625
"70","R_10AtUJUGZhCk5ng",229242295744695,"light_eff",70,"female",42,"2'500- 4'000€
<4'300- 5'899CHF","Germany","obligatory school",358,0.195530726256983,-0.708784986629618,0.195530726256983,0.708784986629618,2.55388302664387,1.84509804001426,4,-0.7625
"71","R_10AtUJUGZhCk5ng",229242295744695,"shower",60,"female",42,"2'500- 4'000€
<4'300- 5'899CHF","Germany","obligatory school",1186,0.0505902192242833,-1.2959334386446,0.0505902192242833,1.2959334386446,3.07408468902824,1.77815125038364,4,-0.7625
"72","R_10AtUJUGZhCk5ng",229242295744695,"washing",60,"female",42,"2'500- 4'000€
<4'300- 5'899CHF","Germany","obligatory school",127,0.47244094488189,-0.325652470572313,0.47244094488189,0.325652470572313,2.10380372095596,1.77815125038364,4,-0.7625
"73","R_10BPCjelrDxAXgb",230469411950672,"dishwasher",20,"male",70,"> 4'000€
>5'900 CHF","Switzerland","degree",74,0.27027027027027,-0.568201724066995,0.27027027027027,0.568201724066995,1.86923171973098,1.30102999566398,6,1.2375
"74","R_10BPCjelrDxAXgb",230469411950672,"dryer",10,"male",70,"> 4'000€
>5'900 CHF","Switzerland","degree",1088,0.00919117647058824,-2.03662889536216,0.00919117647058824,2.03662889536216,3.03662889536216,1,6,1.2375
"75","R_10BPCjelrDxAXgb",230469411950672,"fridge_eff",10,"male",70,"> 4'000€
>5'900 CHF","Switzerland","degree",52,0.192307692307692,-0.716003343634799,0.192307692307692,0.716003343634799,1.7160033436348,1,6,1.2375
"76","R_10BPCjelrDxAXgb",230469411950672,"hairdryer",10,"male",70,"> 4'000€
>5'900 CHF","Switzerland","degree",128,0.078125,-1.10720996964787,0.078125,1.10720996964787,2.10720996964787,1,6,1.2375
"77","R_10BPCjelrDxAXgb",230469411950672,"heating",30,"male",70,"> 4'000€
>5'900 CHF","Switzerland","degree",1141,0.0262927256792287,-1.58016438969855,0.0262927256792287,1.58016438969855,3.05728564441821,1.47712125471966,6,1.2375
"78","R_10BPCjelrDxAXgb",230469411950672,"light_eff",20,"male",70,"> 4'000€
>5'900 CHF","Switzerland","degree",358,0.0558659217877095,-1.25285303097989,0.0558659217877095,1.25285303097989,2.55388302664387,1.30102999566398,6,1.2375
"79","R_10BPCjelrDxAXgb",230469411950672,"shower",30,"male",70,"> 4'000€
>5'900 CHF","Switzerland","degree",1186,0.0252951096121417,-1.59696343430858,0.0252951096121417,1.59696343430858,3.07408468902824,1.47712125471966,6,1.2375
"80","R_10BPCjelrDxAXgb",230469411950672,"washing",10,"male",70,"> 4'000€
>5'900 CHF","Switzerland","degree",127,0.078740157480315,-1.10380372095596,0.078740157480315,1.10380372095596,2.10380372095596,1,6,1.2375
"81","R_10TQ9M87QSuIqpq",229677069783098,"dishwasher",80,"male",63,"2'500- 4'000€
<4'300- 5'899CHF","Germany","obligatory school",74,1.08108108108108,0.0338582672609674,1.08108108108108,0.0338582672609674,1.86923171973098,1.90308998699194,6,1.2375
"82","R_10TQ9M87QSuIqpq",229677069783098,"dryer",450,"male",63,"2'500- 4'000€
<4'300- 5'899CHF","Germany","obligatory school",1088,0.413602941176471,-0.383416381586817,0.413602941176471,0.383416381586817,3.03662889536216,2.65321251377534,6,1.2375
"83","R_10TQ9M87QSuIqpq",229677069783098,"fridge_eff",100,"male",63,"2'500- 4'000€
<4'300- 5'899CHF","Germany","obligatory school",52,1.92307692307692,0.283996656365201,1.92307692307692,0.283996656365201,1.7160033436348,2,6,1.2375
"84","R_10TQ9M87QSuIqpq",229677069783098,"hairdryer",40,"male",63,"2'500- 4'000€
<4'300- 5'899CHF","Germany","obligatory school",128,0.3125,-0.505149978319906,0.3125,0.505149978319906,2.10720996964787,1.60205999132796,6,1.2375
"85","R_10TQ9M87QSuIqpq",229677069783098,"heating",150,"male",63,"2'500- 4'000€
<4'300- 5'899CHF","Germany","obligatory school",1141,0.131463628396144,-0.881194385362533,0.131463628396144,0.881194385362533,3.05728564441821,2.17609125905568,6,1.2375
"86","R_10TQ9M87QSuIqpq",229677069783098,"light_eff",60,"male",63,"2'500- 4'000€
<4'300- 5'899CHF","Germany","obligatory school",358,0.167597765363128,-0.775731776260231,0.167597765363128,0.775731776260231,2.55388302664387,1.77815125038364,6,1.2375
"87","R_10TQ9M87QSuIqpq",229677069783098,"shower",20,"male",63,"2'500- 4'000€
<4'300- 5'899CHF","Germany","obligatory school",1186,0.0168634064080944,-1.77305469336426,0.0168634064080944,1.77305469336426,3.07408468902824,1.30102999566398,6,1.2375
"88","R_10TQ9M87QSuIqpq",229677069783098,"washing",50,"male",63,"2'500- 4'000€
<4'300- 5'899CHF","Germany","obligatory school",127,0.393700787401575,-0.404833716619938,0.393700787401575,0.404833716619938,2.10380372095596,1.69897000433602,6,1.2375
"89","R_10ZfwML5Q6HbOBv",230296025238534,"dishwasher",500,"female",36,"<1'500- 2'499€
3'100-4'299CHF","Switzerland","obligatory school",74,6.75675675675676,0.829738284605043,6.75675675675676,0.829738284605043,1.86923171973098,2.69897000433602,6,1.2375
"90","R_10ZfwML5Q6HbOBv",230296025238534,"dryer",1000,"female",36,"<1'500- 2'499€
3'100-4'299CHF","Switzerland","obligatory school",1088,0.919117647058823,-0.0366288953621611,0.919117647058823,0.0366288953621611,3.03662889536216,3,6,1.2375
"91","R_10ZfwML5Q6HbOBv",230296025238534,"fridge_eff",3000,"female",36,"<1'500- 2'499€
3'100-4'299CHF","Switzerland","obligatory school",52,57.6923076923077,1.76111791108486,57.6923076923077,1.76111791108486,1.7160033436348,3.47712125471966,6,1.2375
"92","R_10ZfwML5Q6HbOBv",230296025238534,"hairdryer",500,"female",36,"<1'500- 2'499€
3'100-4'299CHF","Switzerland","obligatory school",128,3.90625,0.59176003468815,3.90625,0.59176003468815,2.10720996964787,2.69897000433602,6,1.2375
"93","R_10ZfwML5Q6HbOBv",230296025238534,"heating",3000,"female",36,"<1'500- 2'499€
3'100-4'299CHF","Switzerland","obligatory school",1141,2.62927256792287,0.419835610301448,2.62927256792287,0.419835610301448,3.05728564441821,3.47712125471966,6,1.2375
"94","R_10ZfwML5Q6HbOBv",230296025238534,"light_eff",100,"female",36,"<1'500- 2'499€
3'100-4'299CHF","Switzerland","obligatory school",358,0.279329608938547,-0.553883026643874,0.279329608938547,0.553883026643874,2.55388302664387,2,6,1.2375
"95","R_10ZfwML5Q6HbOBv",230296025238534,"shower",500,"female",36,"<1'500- 2'499€
3'100-4'299CHF","Switzerland","obligatory school",1186,0.421585160202361,-0.375114684692225,0.421585160202361,0.375114684692225,3.07408468902824,2.69897000433602,6,1.2375
"96","R_10ZfwML5Q6HbOBv",230296025238534,"washing",1000,"female",36,"<1'500- 2'499€
3'100-4'299CHF","Switzerland","obligatory school",127,7.8740157480315,0.896196279044043,7.8740157480315,0.896196279044043,2.10380372095596,3,6,1.2375
"97","R_1118V3m8mB8zTU3",229242450005063,"dishwasher",400,"female",27,"<1'500- 2'499€
3'100-4'299CHF","Switzerland","middle school",74,5.4054054054054,0.732828271596986,5.4054054054054,0.732828271596986,1.86923171973098,2.60205999132796,3.5,-1.2625
"98","R_1118V3m8mB8zTU3",229242450005063,"dryer",500,"female",27,"<1'500- 2'499€
3'100-4'299CHF","Switzerland","middle school",1088,0.459558823529412,-0.337658891026142,0.459558823529412,0.337658891026142,3.03662889536216,2.69897000433602,3.5,-1.2625
"99","R_1118V3m8mB8zTU3",229242450005063,"fridge_eff",300,"female",27,"<1'500- 2'499€
3'100-4'299CHF","Switzerland","middle school",52,5.76923076923077,0.761117911084863,5.76923076923077,0.761117911084863,1.7160033436348,2.47712125471966,3.5,-1.2625
"100","R_1118V3m8mB8zTU3",229242450005063,"hairdryer",30,"female",27,"<1'500- 2'499€
3'100-4'299CHF","Switzerland","middle school",128,0.234375,-0.630088714928206,0.234375,0.630088714928206,2.10720996964787,1.47712125471966,3.5,-1.2625
"101","R_1118V3m8mB8zTU3",229242450005063,"heating",40,"female",27,"<1'500- 2'499€
3'100-4'299CHF","Switzerland","middle school",1141,0.035056967572305,-1.45522565309025,0.035056967572305,1.45522565309025,3.05728564441821,1.60205999132796,3.5,-1.2625
"102","R_1118V3m8mB8zTU3",229242450005063,"light_eff",300,"female",27,"<1'500- 2'499€
3'100-4'299CHF","Switzerland","middle school",358,0.837988826815642,-0.0767617719242119,0.837988826815642,0.0767617719242119,2.55388302664387,2.47712125471966,3.5,-1.2625
"103","R_1118V3m8mB8zTU3",229242450005063,"shower",20,"female",27,"<1'500- 2'499€
3'100-4'299CHF","Switzerland","middle school",1186,0.0168634064080944,-1.77305469336426,0.0168634064080944,1.77305469336426,3.07408468902824,1.30102999566398,3.5,-1.2625
"104","R_1118V3m8mB8zTU3",229242450005063,"washing",200,"female",27,"<1'500- 2'499€
3'100-4'299CHF","Switzerland","middle school",127,1.5748031496063,0.197226274708024,1.5748031496063,0.197226274708024,2.10380372095596,2.30102999566398,3.5,-1.2625
"105","R_114x80EEaCoWOK0",229321437670402,"dishwasher",500,"male",46,"2'500- 4'000€
<4'300- 5'899CHF","Switzerland","obligatory school",74,6.75675675675676,0.829738284605043,6.75675675675676,0.829738284605043,1.86923171973098,2.69897000433602,5.75,0.9875
"106","R_114x80EEaCoWOK0",229321437670402,"dryer",1000,"male",46,"2'500- 4'000€
<4'300- 5'899CHF","Switzerland","obligatory school",1088,0.919117647058823,-0.0366288953621611,0.919117647058823,0.0366288953621611,3.03662889536216,3,5.75,0.9875
"107","R_114x80EEaCoWOK0",229321437670402,"fridge_eff",350,"male",46,"2'500- 4'000€
<4'300- 5'899CHF","Switzerland","obligatory school",52,6.73076923076923,0.828064700715476,6.73076923076923,0.828064700715476,1.7160033436348,2.54406804435028,5.75,0.9875
"108","R_114x80EEaCoWOK0",229321437670402,"hairdryer",600,"male",46,"2'500- 4'000€
<4'300- 5'899CHF","Switzerland","obligatory school",128,4.6875,0.670941280735775,4.6875,0.670941280735775,2.10720996964787,2.77815125038364,5.75,0.9875
"109","R_114x80EEaCoWOK0",229321437670402,"heating",1000,"male",46,"2'500- 4'000€
<4'300- 5'899CHF","Switzerland","obligatory school",1141,0.876424189307625,-0.0572856444182146,0.876424189307625,0.0572856444182146,3.05728564441821,3,5.75,0.9875
